category,amt,city,state,lat,long,city_pop,merch_lat,merch_long,age,transaction_hour,transaction_day_of_month,transaction_month,transaction_year,transaction_day_of_week,profession_group,fraud_category_merchant,is_fraud
home,241.08,Centerview,Missouri,38.7897,-93.8702,2368,38.291139,-93.380603,30,22,30,1,2019,2,Ingeniería y Técnicos,4,1
health_fitness,21.53,Altonah,Utah,40.3207,-110.436,302,40.10562,-110.086273,30,22,19,6,2020,4,Other,2,1
grocery_pos,293.71,Espanola,New Mexico,35.9866,-106.0654,18408,35.655151,-106.276084,48,0,7,5,2020,3,Ejecutivos,5,1
grocery_pos,321.77,Vinton,California,40.0235,-120.7986,128,40.118356,-121.256764,54,3,29,1,2020,2,Administradores,5,1
food_dining,109.53,Dumont,Colorado,39.7532,-105.6356,565,39.557126,-105.756555,42,23,13,3,2020,4,Salud,4,1
food_dining,123.61,Sprague,Nebraska,40.6267,-96.7456,142,40.09257,-96.554099,53,23,11,7,2020,5,Other,2,1
grocery_pos,327.9,Scotts Mills,Oregon,44.9897,-122.6187,1252,45.571792,-123.374895,82,22,14,7,2019,6,Ingeniería y Técnicos,5,1
gas_transport,10.69,Indian Wells,California,33.7163,-116.3381,4677,34.546278,-117.262196,65,3,4,5,2020,0,Other,3,1
gas_transport,9.17,Vacaville,California,38.3847,-121.9887,99475,38.790493,-121.925421,49,1,1,2,2019,4,Other,4,1
personal_care,21.96,Utica,Missouri,39.7417,-93.6289,271,40.70596,-94.07695,47,15,25,3,2019,0,Other,3,1
shopping_net,1105.82,Moriarty,New Mexico,34.9889,-106.0609,7268,34.546454,-106.901401,31,23,19,10,2019,5,Salud,5,1
grocery_pos,317.84,Greenview,California,41.5403,-122.9366,308,41.361088,-123.894533,61,3,27,11,2019,2,Ejecutivos,5,1
misc_net,837.39,Holstein,Nebraska,40.4542,-98.6538,331,40.008809,-99.652165,70,23,24,5,2020,6,Other,5,1
misc_net,821.25,Fiddletown,California,38.5234,-120.6763,832,38.93413,-121.021703,32,22,24,9,2019,1,Ejecutivos,5,1
food_dining,118.06,Kansas City,Missouri,38.9621,-94.5959,545147,39.816457,-94.222948,32,22,6,3,2019,2,Other,4,1
grocery_pos,274.87,Norwalk,California,33.9056,-118.0818,105549,33.054521,-117.928284,47,2,13,4,2020,0,Other,5,1
shopping_net,1030.02,Azusa,California,34.1248,-117.9031,59705,33.782994,-118.279099,37,3,27,9,2020,6,Other,5,1
personal_care,17.71,Littleton,Colorado,39.5994,-105.0044,320420,39.640502,-104.816614,45,22,1,7,2020,2,Ingeniería y Técnicos,2,1
food_dining,98.7,Newhall,California,34.3795,-118.523,34882,34.956507,-118.702334,48,0,1,4,2019,0,Other,3,1
misc_pos,51.02,Lowell,Oregon,43.921,-122.7806,1420,43.691838,-122.921076,54,23,13,2,2019,2,Other,4,1
misc_net,828.49,Grenada,California,41.6125,-122.5258,589,40.778475,-122.753341,74,23,3,7,2019,2,Other,5,1
health_fitness,19.89,Burbank,Washington,46.1966,-118.9017,3684,45.367824,-118.164693,39,18,24,4,2020,4,Arte,3,1
misc_net,667.18,Bay City,Oregon,45.5197,-123.8761,1530,45.496242,-124.115698,34,2,16,3,2020,0,Ingeniería y Técnicos,5,1
entertainment,386.91,Thompson,Utah,38.9999,-109.615,46,39.262556,-109.656927,32,23,18,1,2019,4,Other,3,1
kids_pets,23.84,Altonah,Utah,40.3207,-110.436,302,40.267869,-111.303847,30,22,20,6,2020,5,Other,2,1
shopping_pos,927.42,Monitor,Washington,47.4852,-120.4158,584,47.306774,-121.194527,50,22,1,9,2019,6,Ejecutivos,5,1
grocery_pos,340.18,Lamy,New Mexico,35.4311,-105.9409,923,36.14015,-106.119865,55,12,17,2,2019,6,Ejecutivos,4,1
misc_net,672.46,San Diego,California,33.0067,-117.069,1241364,33.043067,-116.579462,60,23,6,6,2020,5,Other,5,1
entertainment,634.64,Greenview,California,41.5403,-122.9366,308,40.996551,-123.295566,61,23,28,11,2019,3,Ejecutivos,3,1
misc_net,771.43,Scotts Mills,Oregon,44.9897,-122.6187,1252,45.856467,-123.240336,82,23,15,7,2019,0,Ingeniería y Técnicos,4,1
kids_pets,16.49,American Fork,Utah,40.3928,-111.7941,42384,41.320781,-111.924138,27,22,2,8,2019,4,Other,3,1
shopping_net,1117.99,Brainard,Nebraska,41.1832,-96.9882,614,40.791739,-96.721002,53,23,9,6,2020,1,Other,5,1
gas_transport,9.79,Thompson,Utah,38.9999,-109.615,46,39.157345,-109.126592,32,8,17,1,2019,3,Other,4,1
personal_care,47.97,Huslia,Alaska,65.6899,-156.292,277,66.255262,-155.819591,55,22,25,5,2020,0,Ingeniería y Técnicos,3,1
gas_transport,17.67,Parks,Arizona,35.2563,-111.95,759,35.643979,-111.175088,62,3,27,11,2019,2,Ingeniería y Técnicos,3,1
grocery_pos,351.65,American Fork,Utah,40.3928,-111.7941,42384,40.590223,-112.644461,27,1,3,8,2019,5,Other,5,1
grocery_pos,354.03,Bay City,Oregon,45.5197,-123.8761,1530,45.902121,-124.866313,34,2,17,3,2020,1,Ingeniería y Técnicos,4,1
shopping_net,1010.72,High Rolls Mountain Park,New Mexico,32.9396,-105.8189,899,32.360506,-106.122252,53,23,23,2,2020,6,Other,5,1
shopping_pos,730.78,Wales,Alaska,64.7556,-165.6723,145,65.233866,-166.550779,80,22,5,1,2019,5,Administradores,5,1
grocery_pos,314.7,Glendale,California,34.1556,-118.2322,172817,33.28367,-118.654974,78,3,14,9,2019,5,Administradores,4,1
food_dining,112.9,Burbank,Washington,46.1966,-118.9017,3684,45.56994,-118.79058,39,2,24,4,2020,4,Arte,2,1
personal_care,19.24,Jelm,Wyoming,41.0539,-106.0763,100,40.375162,-106.756212,45,22,4,7,2019,3,Other,3,1
grocery_pos,291.69,Helm,California,36.4992,-120.0936,123,36.437697,-119.51509,46,23,11,9,2019,2,Educación,5,1
shopping_net,933.0,Arnold,Missouri,38.4305,-90.387,35439,37.932265,-90.985545,34,17,12,3,2019,1,Other,5,1
misc_net,613.99,June Lake,California,37.7773,-119.0825,633,37.831978,-118.35841,92,23,16,4,2019,1,Ejecutivos,5,1
entertainment,474.24,Centerview,Missouri,38.7897,-93.8702,2368,38.219676,-92.956091,30,23,31,1,2019,3,Ingeniería y Técnicos,3,1
misc_net,795.57,Colton,Washington,46.5901,-117.1692,761,47.28703,-117.206756,76,22,14,10,2019,0,Ejecutivos,5,1
grocery_pos,305.08,Mound City,Missouri,40.1362,-95.2138,1631,39.744929,-94.857133,67,23,14,9,2020,0,Other,5,1
home,242.48,Albuquerque,New Mexico,35.1506,-106.569,641349,35.557521,-107.278459,43,22,12,5,2019,6,Administradores,4,1
food_dining,105.9,Huntington Beach,California,33.6773,-118.0051,190249,34.094516,-118.491201,43,23,27,12,2019,4,Salud,4,1
home,238.7,Superior,Arizona,33.2887,-111.0985,2872,33.470931,-111.704597,33,22,9,4,2020,3,Ingeniería y Técnicos,4,1
shopping_net,978.96,Thompson,Utah,38.9999,-109.615,46,38.893999,-109.677707,32,0,18,1,2019,4,Other,5,1
misc_net,794.06,Mesa,Idaho,44.6255,-116.4493,129,44.026778,-116.095607,54,22,29,4,2019,0,Other,5,1
home,231.12,Utica,Missouri,39.7417,-93.6289,271,39.816994,-93.070212,47,23,25,3,2019,0,Other,3,1
misc_net,806.06,Louisiana,Missouri,39.4336,-91.0664,4593,39.916659,-91.94994,80,22,1,5,2020,4,Educación,5,1
kids_pets,4.38,Nelson,Nebraska,40.201,-98.0684,732,40.879531,-98.167639,63,23,12,10,2019,5,Other,3,1
shopping_net,918.25,Mound City,Missouri,40.1362,-95.2138,1631,39.835778,-94.84017,67,14,14,9,2020,0,Other,5,1
grocery_pos,317.84,Greenview,California,41.5403,-122.9366,308,41.361088,-123.894533,61,3,27,11,2019,2,Ejecutivos,5,1
kids_pets,20.23,North Loup,Nebraska,41.4972,-98.7858,509,41.619057,-99.775047,40,22,15,4,2020,2,Salud,3,1
misc_net,845.41,Mendon,Utah,41.71,-111.9817,2078,42.439136,-112.951268,57,16,1,3,2020,6,Ingeniería y Técnicos,5,1
shopping_pos,758.19,Brainard,Nebraska,41.1832,-96.9882,614,40.26184,-96.842227,53,22,9,6,2020,1,Other,4,1
grocery_pos,295.26,Wales,Alaska,64.7556,-165.6723,145,64.445035,-166.080207,80,23,4,1,2019,4,Administradores,5,1
shopping_pos,963.64,Valentine,Nebraska,42.8062,-100.6215,4005,42.261439,-99.734046,74,22,7,9,2019,5,Ingeniería y Técnicos,4,1
gas_transport,7.55,Laguna Hills,California,33.615,-117.7114,45303,34.251133,-117.582871,51,2,12,1,2020,6,Ejecutivos,3,1
misc_net,778.91,Moriarty,New Mexico,34.9889,-106.0609,7268,35.538603,-106.467089,31,2,18,10,2019,4,Salud,5,1
misc_net,922.87,Meredith,Colorado,39.3199,-106.6596,61,38.902259,-106.675975,80,22,7,12,2019,5,Ejecutivos,4,1
shopping_net,921.46,Grenada,California,41.6125,-122.5258,589,40.704872,-122.724311,74,22,3,7,2019,2,Other,5,1
personal_care,22.82,Lagrange,Wyoming,41.6423,-104.1974,635,40.705987,-103.204693,46,22,29,7,2019,0,Ingeniería y Técnicos,2,1
misc_net,715.01,Carroll,Nebraska,42.277,-97.1926,566,42.175045,-97.983932,45,23,23,2,2020,6,Other,5,1
misc_net,902.67,Seligman,Missouri,36.5276,-93.9359,2693,36.278903,-93.794217,52,20,4,10,2020,6,Ingeniería y Técnicos,4,1
shopping_net,956.38,Lonetree,Wyoming,41.0552,-110.1603,49,41.224937,-109.321399,38,22,15,3,2019,4,Ingeniería y Técnicos,5,1
grocery_pos,291.92,Vacaville,California,38.3847,-121.9887,99475,38.308291,-121.577277,49,2,31,1,2019,3,Other,5,1
food_dining,127.44,Burbank,Washington,46.1966,-118.9017,3684,46.14127,-118.628679,39,22,24,4,2020,4,Arte,3,1
shopping_net,906.07,Hawthorne,California,33.9143,-118.3493,93193,34.756703,-118.793402,24,22,4,9,2019,2,Other,5,1
grocery_pos,280.32,Kent,Oregon,45.0838,-120.6649,60,44.51058,-120.248147,77,23,13,9,2019,4,Ejecutivos,4,1
grocery_pos,347.79,Meredith,Colorado,39.3199,-106.6596,61,38.655135,-106.04446,80,1,7,12,2019,5,Ejecutivos,5,1
gas_transport,23.84,Tomales,California,38.2427,-122.9145,337,37.575484,-123.096167,65,3,17,5,2019,4,Salud,5,1
grocery_pos,335.95,Phoenix,Arizona,33.8155,-112.1202,1312922,32.823267,-112.325111,21,2,14,10,2020,2,Salud,5,1
shopping_net,955.52,Utica,Missouri,39.7417,-93.6289,271,38.964884,-94.48916,47,9,25,3,2019,0,Other,4,1
gas_transport,8.06,Issaquah,Washington,47.4974,-122.0107,50489,46.570814,-121.952525,36,2,30,6,2020,1,Other,4,1
shopping_net,935.13,La Grande,Oregon,45.3304,-118.0852,16955,45.543601,-118.293693,58,23,7,2,2019,3,Ingeniería y Técnicos,4,1
shopping_pos,826.2,Tomales,California,38.2427,-122.9145,337,37.496306,-123.892576,65,20,18,5,2019,5,Salud,3,1
grocery_pos,313.72,Tekoa,Washington,47.2271,-117.0819,895,46.767362,-117.551146,20,0,11,8,2019,6,Ingeniería y Técnicos,4,1
misc_net,743.47,Valentine,Nebraska,42.8062,-100.6215,4005,42.482328,-100.982826,74,23,7,9,2019,5,Ingeniería y Técnicos,5,1
gas_transport,7.97,Coulee Dam,Washington,48.0379,-118.9419,1439,48.206311,-118.320833,20,3,25,3,2019,0,Other,3,1
grocery_pos,287.86,Valentine,Nebraska,42.8062,-100.6215,4005,43.098764,-101.273137,74,1,7,9,2019,5,Ingeniería y Técnicos,4,1
shopping_pos,777.48,American Fork,Utah,40.3928,-111.7941,42384,40.720293,-111.980808,27,7,3,8,2019,5,Other,4,1
shopping_net,1113.79,Red River,New Mexico,36.6659,-105.4694,606,37.170368,-105.846143,32,6,1,3,2020,6,Other,4,1
kids_pets,18.46,Redford,Missouri,37.3272,-91.0243,241,36.438327,-90.771511,46,22,19,1,2020,6,Other,3,1
entertainment,617.75,Greenview,California,41.5403,-122.9366,308,42.144569,-122.346614,61,23,27,11,2019,2,Ejecutivos,3,1
grocery_pos,298.21,Spirit Lake,Idaho,47.9657,-116.868,4161,48.697945,-117.310733,63,11,21,11,2020,5,Ejecutivos,5,1
grocery_pos,303.68,Campbell,Nebraska,40.2967,-98.737,493,39.647243,-98.558199,79,22,17,5,2019,4,Other,5,1
grocery_pos,318.03,Luray,Missouri,40.4931,-91.8912,519,41.032803,-92.104709,54,0,22,8,2020,5,Other,5,1
shopping_net,994.92,San Jose,California,37.3304,-121.7913,973849,38.075623,-122.14827,64,21,13,1,2019,6,Arte,5,1
shopping_pos,878.13,Broomfield,Colorado,39.8854,-105.1139,92337,40.595614,-104.197929,53,23,19,5,2020,1,Ingeniería y Técnicos,4,1
shopping_pos,903.96,Grenada,California,41.6125,-122.5258,589,40.83732,-122.444095,74,23,2,7,2019,1,Other,3,1
shopping_pos,846.92,Brashear,Missouri,40.1959,-92.4333,805,40.642867,-91.793663,49,23,23,12,2019,0,Educación,5,1
shopping_net,901.18,Valentine,Nebraska,42.8062,-100.6215,4005,43.158184,-100.50442,74,22,7,9,2019,5,Ingeniería y Técnicos,5,1
misc_net,1043.38,Parker Dam,California,34.298,-114.156,126,34.351802,-114.176826,27,22,27,1,2019,6,Ejecutivos,4,1
shopping_net,1107.33,Sutherland,Nebraska,41.1558,-101.136,1789,40.427648,-100.746378,38,2,8,8,2020,5,Other,5,1
gas_transport,16.33,Humboldt,Arizona,34.5189,-112.2523,1179,34.085224,-112.885194,64,2,14,9,2019,5,Ingeniería y Técnicos,4,1
shopping_pos,914.68,Mound City,Missouri,40.1362,-95.2138,1631,39.691374,-95.726813,67,23,14,9,2020,0,Other,4,1
grocery_pos,368.47,Dumont,Colorado,39.7532,-105.6356,565,40.434974,-106.134061,42,22,14,3,2020,5,Salud,5,1
gas_transport,19.04,Camden,Missouri,39.2048,-94.0259,464,38.610777,-93.052098,61,0,15,10,2020,3,Ingeniería y Técnicos,4,1
grocery_pos,343.27,Campbell,Nebraska,40.2967,-98.737,493,40.863615,-99.383553,79,22,17,5,2019,4,Other,5,1
gas_transport,7.97,Coulee Dam,Washington,48.0379,-118.9419,1439,48.206311,-118.320833,20,3,25,3,2019,0,Other,3,1
shopping_net,1008.11,Paradise Valley,Arizona,33.5494,-111.9565,17047,34.141904,-112.540038,85,23,18,10,2020,6,Other,4,1
misc_net,794.06,Mesa,Idaho,44.6255,-116.4493,129,44.026778,-116.095607,54,22,29,4,2019,0,Other,5,1
health_fitness,23.05,Superior,Arizona,33.2887,-111.0985,2872,32.502321,-110.566641,33,19,9,4,2020,3,Ingeniería y Técnicos,3,1
grocery_pos,312.3,Lonetree,Wyoming,41.0552,-110.1603,49,41.175752,-109.345501,38,1,16,3,2019,5,Ingeniería y Técnicos,5,1
shopping_pos,741.07,Redford,Missouri,37.3272,-91.0243,241,37.851506,-91.745089,46,0,19,1,2020,6,Other,4,1
grocery_pos,331.77,Moriarty,New Mexico,34.9889,-106.0609,7268,35.008323,-106.183759,31,1,19,10,2019,5,Salud,5,1
misc_net,814.58,Seattle,Washington,47.6633,-122.3022,837792,47.033553,-123.068564,62,14,30,11,2019,5,Other,5,1
misc_net,796.47,Indian Wells,California,33.7163,-116.3381,4677,34.415768,-117.035442,65,23,3,5,2020,6,Other,3,1
grocery_pos,286.93,Fort Washakie,Wyoming,43.0048,-108.8964,1645,42.65414,-108.429206,43,9,31,12,2019,1,Other,5,1
misc_net,740.56,Espanola,New Mexico,35.9866,-106.0654,18408,36.070315,-105.902958,48,22,7,5,2020,3,Ejecutivos,5,1
shopping_pos,936.7,San Diego,California,33.0067,-117.069,1241364,32.823317,-117.646678,60,23,5,6,2020,4,Other,4,1
shopping_pos,1133.39,Tekoa,Washington,47.2271,-117.0819,895,46.716521,-116.414628,20,23,10,8,2019,5,Ingeniería y Técnicos,5,1
entertainment,687.06,Brainard,Nebraska,41.1832,-96.9882,614,40.483089,-97.459848,53,22,10,6,2020,2,Other,2,1
grocery_pos,304.08,La Grande,Oregon,45.3304,-118.0852,16955,44.559052,-117.642777,58,6,7,2,2019,3,Ingeniería y Técnicos,5,1
grocery_pos,333.42,Craig,Alaska,55.4732,-133.1171,1920,55.853802,-132.400924,23,0,3,12,2020,3,Other,5,1
shopping_net,1024.16,Huntington Beach,California,33.6773,-118.0051,190249,33.859784,-118.310472,43,5,26,12,2019,3,Salud,3,1
grocery_pos,326.03,Cascade Locks,Oregon,45.671,-121.8686,1288,45.970483,-122.519803,84,1,8,11,2020,6,Other,5,1
health_fitness,19.82,Utica,Missouri,39.7417,-93.6289,271,39.918832,-94.414317,47,23,25,3,2019,0,Other,4,1
shopping_net,1040.2,Redford,Missouri,37.3272,-91.0243,241,36.881689,-90.043172,46,3,18,1,2020,5,Other,5,1
misc_net,817.88,Rock Springs,Wyoming,41.606,-109.23,27971,41.125655,-109.006015,35,0,5,8,2019,0,Salud,5,1
shopping_net,914.9,Sacramento,California,38.5662,-121.3286,757530,38.013647,-122.306304,40,23,1,9,2019,6,Other,5,1
grocery_pos,346.3,Kent,Oregon,45.0838,-120.6649,60,44.786923,-120.316284,77,2,12,9,2019,3,Ejecutivos,5,1
food_dining,112.9,Burbank,Washington,46.1966,-118.9017,3684,45.56994,-118.79058,39,2,24,4,2020,4,Arte,2,1
grocery_pos,313.59,Hatch,Utah,37.7175,-112.4777,258,36.748325,-112.90784,59,3,18,4,2020,5,Ingeniería y Técnicos,4,1
shopping_pos,932.02,Los Angeles,California,34.0443,-118.2509,2383912,33.937255,-118.757081,61,18,28,2,2020,4,Other,3,1
shopping_net,992.14,Omaha,Nebraska,41.2064,-95.9953,518429,40.336433,-95.99096,24,22,28,9,2019,5,Other,5,1
misc_net,796.91,Paauilo,Hawaii,20.0271,-155.3697,1490,20.445248,-155.365041,28,3,22,12,2019,6,Ingeniería y Técnicos,4,1
shopping_pos,778.43,Arnold,Missouri,38.4305,-90.387,35439,38.091935,-90.845828,34,23,11,3,2019,0,Other,4,1
shopping_net,891.66,Carroll,Nebraska,42.277,-97.1926,566,41.575181,-97.909295,45,23,23,2,2020,6,Other,5,1
misc_net,857.67,Centerview,Missouri,38.7897,-93.8702,2368,38.735425,-93.433279,30,2,30,1,2019,2,Ingeniería y Técnicos,5,1
shopping_pos,788.66,Conway,Washington,48.34,-122.3456,85,48.80396,-122.159966,35,23,3,6,2019,0,Ejecutivos,5,1
grocery_pos,347.42,Nelson,Nebraska,40.201,-98.0684,732,39.741521,-97.072282,63,1,12,10,2019,5,Other,5,1
grocery_pos,345.06,Brainard,Nebraska,41.1832,-96.9882,614,40.617264,-97.814826,53,3,9,6,2020,1,Other,5,1
health_fitness,26.13,Utica,Missouri,39.7417,-93.6289,271,40.322873,-93.662674,47,22,25,3,2019,0,Other,2,1
personal_care,19.24,Jelm,Wyoming,41.0539,-106.0763,100,40.375162,-106.756212,45,22,4,7,2019,3,Other,3,1
shopping_pos,939.35,Meredith,Colorado,39.3199,-106.6596,61,38.718971,-106.480017,80,17,8,12,2019,6,Ejecutivos,4,1
home,187.35,Thompson,Utah,38.9999,-109.615,46,39.42207,-109.555496,32,22,17,1,2019,3,Other,2,1
grocery_pos,380.28,Nelson,Nebraska,40.201,-98.0684,732,40.832321,-98.88234,63,9,11,10,2019,4,Other,4,1
grocery_pos,299.02,Mendon,Utah,41.71,-111.9817,2078,41.643167,-112.296253,57,3,1,3,2020,6,Ingeniería y Técnicos,5,1
grocery_pos,324.04,Iliff,Colorado,40.7692,-103.0968,648,39.789581,-103.855212,51,1,30,3,2020,0,Other,5,1
shopping_net,996.5,Parks,Arizona,35.2563,-111.95,759,35.492314,-112.446041,62,17,26,11,2019,1,Ingeniería y Técnicos,5,1
grocery_net,6.42,Paauilo,Hawaii,20.0271,-155.3697,1490,19.608886,-155.733203,28,0,22,12,2019,6,Ingeniería y Técnicos,4,1
entertainment,509.77,Laramie,Wyoming,41.4247,-105.4781,35371,40.48441,-105.536704,32,5,30,9,2020,2,Other,2,1
food_dining,126.51,Matthews,Missouri,36.7154,-89.6287,1019,36.651825,-89.370378,40,17,11,9,2019,2,Ingeniería y Técnicos,3,1
grocery_pos,312.69,Mound City,Missouri,40.1362,-95.2138,1631,40.707918,-95.284872,67,0,14,9,2020,0,Other,5,1
shopping_pos,997.11,San Diego,California,33.0067,-117.069,1241364,32.959991,-117.107205,60,22,6,6,2020,5,Other,4,1
shopping_pos,876.6,Oakland,California,37.7878,-122.1884,381459,37.319589,-123.140679,46,22,3,3,2020,1,Other,3,1
shopping_net,860.18,Aurora,Colorado,39.6662,-104.835,389246,39.316565,-105.011942,50,22,14,10,2019,0,Ingeniería y Técnicos,5,1
personal_care,20.0,Crownpoint,New Mexico,35.7206,-108.0271,5662,35.191041,-108.255173,30,22,12,12,2019,3,Ejecutivos,4,1
grocery_net,10.54,Hubbell,Nebraska,40.0456,-97.4735,121,40.078922,-98.097347,23,0,26,2,2019,1,Arte,2,1
misc_net,837.95,Nelson,Nebraska,40.201,-98.0684,732,39.990728,-98.889052,63,21,12,10,2019,5,Other,3,1
grocery_net,14.97,Greenview,California,41.5403,-122.9366,308,42.032181,-123.345659,61,0,28,11,2019,3,Ejecutivos,5,1
shopping_pos,738.3,Norwalk,California,33.9056,-118.0818,105549,33.500179,-118.643236,47,22,13,4,2020,0,Other,4,1
health_fitness,19.67,Wendel,California,40.3406,-120.2824,104,40.01692,-121.19986,31,23,19,1,2020,6,Educación,2,1
gas_transport,9.79,Buellton,California,34.6209,-120.1922,5505,35.529945,-119.444982,88,3,7,4,2020,1,Ejecutivos,5,1
grocery_pos,307.58,Red Cliff,Colorado,39.4584,-106.3851,277,39.609764,-106.713261,34,3,19,5,2019,6,Ejecutivos,4,1
grocery_pos,321.16,Mountain Center,California,33.6401,-116.5567,1661,33.834866,-115.612255,32,3,11,10,2020,6,Salud,4,1
grocery_pos,297.95,Eugene,Oregon,44.0385,-123.0614,191096,44.338684,-123.745909,55,1,26,4,2019,4,Ingeniería y Técnicos,5,1
grocery_pos,299.2,Carlotta,California,40.507,-123.9743,1139,39.927532,-124.069815,69,8,9,12,2020,2,Salud,5,1
shopping_net,1086.61,Napa,California,38.4549,-122.2564,94014,38.009217,-122.483321,34,0,16,3,2019,5,Other,5,1
gas_transport,11.68,Aurora,Colorado,39.6662,-104.835,389246,39.099754,-105.575511,50,3,14,10,2019,0,Ingeniería y Técnicos,3,1
grocery_pos,318.37,Kaktovik,Alaska,66.6933,-153.994,239,67.188111,-153.78819,23,3,23,3,2019,5,Ejecutivos,5,1
grocery_pos,291.69,Helm,California,36.4992,-120.0936,123,36.437697,-119.51509,46,23,11,9,2019,2,Educación,5,1
home,286.87,Matthews,Missouri,36.7154,-89.6287,1019,36.588699,-88.720514,40,22,11,9,2019,2,Ingeniería y Técnicos,4,1
grocery_pos,259.65,Helm,California,36.4992,-120.0936,123,35.827576,-120.45237,46,22,10,9,2019,1,Educación,5,1
grocery_pos,309.32,Scotts Mills,Oregon,44.9897,-122.6187,1252,44.322504,-122.818812,82,1,15,7,2019,0,Ingeniería y Técnicos,4,1
shopping_net,1105.82,Moriarty,New Mexico,34.9889,-106.0609,7268,34.546454,-106.901401,31,23,19,10,2019,5,Salud,5,1
shopping_net,1113.37,Fiddletown,California,38.5234,-120.6763,832,39.067556,-120.058197,32,22,24,9,2019,1,Ejecutivos,5,1
grocery_pos,285.88,San Diego,California,32.7185,-117.1593,1241364,32.297113,-117.660065,32,1,29,1,2019,1,Other,5,1
grocery_pos,354.81,Monitor,Washington,47.4852,-120.4158,584,47.771743,-121.103872,50,18,31,8,2019,5,Ejecutivos,5,1
grocery_pos,331.83,Jelm,Wyoming,41.0539,-106.0763,100,40.826863,-105.082015,45,3,5,7,2019,4,Other,4,1
grocery_pos,354.08,Orient,Washington,48.8878,-118.2105,149,49.533242,-117.87987,42,3,5,12,2020,5,Educación,5,1
shopping_net,918.25,Mound City,Missouri,40.1362,-95.2138,1631,39.835778,-94.84017,67,14,14,9,2020,0,Other,5,1
shopping_net,1083.88,Nelson,Nebraska,40.201,-98.0684,732,40.033848,-97.383007,63,23,12,10,2019,5,Other,4,1
shopping_net,1083.88,Nelson,Nebraska,40.201,-98.0684,732,40.033848,-97.383007,63,23,12,10,2019,5,Other,4,1
grocery_pos,335.07,Freedom,Wyoming,43.0172,-111.0292,471,42.017417,-110.500756,53,22,8,6,2020,0,Ejecutivos,5,1
personal_care,48.28,Syracuse,Missouri,38.6547,-92.8929,628,38.998945,-92.806554,58,22,17,6,2019,0,Other,2,1
shopping_pos,871.53,Huntington Beach,California,33.6773,-118.0051,190249,33.494026,-118.124302,43,1,27,12,2019,4,Salud,4,1
shopping_net,1141.04,Espanola,New Mexico,35.9866,-106.0654,18408,36.052996,-106.806181,48,23,7,5,2020,3,Ejecutivos,5,1
health_fitness,18.96,North Loup,Nebraska,41.4972,-98.7858,509,41.526593,-98.316008,40,23,14,4,2020,1,Salud,3,1
shopping_pos,1093.63,Paradise Valley,Arizona,33.5494,-111.9565,17047,33.459193,-112.687258,85,23,18,10,2020,6,Other,4,1
misc_net,771.44,Azusa,California,34.1248,-117.9031,59705,34.529426,-117.690785,37,0,27,9,2020,6,Other,5,1
misc_net,753.77,Independence,Missouri,39.1412,-94.3515,123373,39.514535,-94.444112,27,2,19,8,2019,0,Ingeniería y Técnicos,5,1
misc_net,873.51,Sacramento,California,38.6865,-121.3494,757530,39.273385,-121.455817,54,22,31,3,2020,1,Ingeniería y Técnicos,4,1
entertainment,687.06,Brainard,Nebraska,41.1832,-96.9882,614,40.483089,-97.459848,53,22,10,6,2020,2,Other,2,1
